,index,player,x,y,endx,endy,team,outcome,minute,beginning,end,progressive
4596,6770,Memphis Depay,95.7,3.8,96.9,44.2,65,Unsuccessful,76,43.59965596194539,23.478713763747788,True
4597,6780,Marc-André ter Stegen,3.6,59.1,13.5,34.2,65,Successful,77,117.9566445775735,106.65781734125258,False
4598,6781,Gerard Piqué,13.5,34.2,29.7,42.2,65,Successful,77,106.65781734125258,90.32679558137772,False
4599,6782,Sergio Busquets,29.7,42.2,36.9,68.7,65,Successful,77,90.32679558137772,87.91643759843775,False
4600,6783,Nico González,39.8,72.6,47.1,96.3,65,Successful,77,86.5725129587908,92.10917435304694,False
4601,6784,Sergiño Dest,65.6,92.6,64.7,83.9,65,Successful,77,75.67113055848974,70.60665690995432,False
4602,6785,Memphis Depay,64.0,83.9,58.6,86.6,65,Successful,77,71.1562365502842,77.08125582785999,False
4603,6786,Nico González,59.0,84.7,55.5,62.3,65,Successful,77,75.62466528851549,68.24617205382292,False
4604,6787,Sergio Busquets,58.3,68.1,63.5,85.7,65,Successful,77,67.79749257900325,72.66870027735462,False
4605,6788,Memphis Depay,63.5,85.7,58.3,87.1,65,Successful,77,72.66870027735462,77.62280592712428,False
4606,6789,Nico González,64.3,87.2,69.7,76.0,65,Successful,77,73.00910902072425,61.855395884271886,False
4607,6790,Luuk de Jong,70.2,75.4,79.3,74.5,65,Unsuccessful,77,61.09991816688464,53.35484982642159,False
4608,6793,Gavi,70.9,62.0,66.5,61.7,65,Successful,78,53.80343855182492,57.73335257890365,False
4609,6794,Nico González,64.6,55.4,63.9,28.8,65,Successful,78,57.50060869243038,57.207079981414886,False
4610,6795,Óscar Mingueza,63.3,28.2,59.6,40.7,65,Successful,78,57.9148512904937,60.404056155195406,False
4611,6796,Nico González,59.6,40.7,65.2,48.1,65,Successful,78,60.404056155195406,55.395396920682856,False
4612,6797,Sergio Busquets,65.2,48.1,59.1,64.6,65,Successful,78,55.395396920682856,65.68081911791295,False
4613,6798,Gavi,59.1,64.6,67.9,96.3,65,Successful,78,65.68081911791295,76.70788746928179,False
4614,6799,Sergiño Dest,75.8,75.6,70.1,89.0,65,Successful,78,56.753854494650845,69.9357562338465,False
4615,6800,Gavi,70.1,89.0,59.8,71.4,65,Successful,78,69.9357562338465,67.89698078707183,False
4616,6801,Eric García,59.8,71.4,65.2,65.1,65,Successful,78,67.89698078707183,60.27478743222575,False
4617,6802,Nico González,65.2,65.1,57.9,73.9,65,Successful,78,60.27478743222575,70.75040635925706,False
4618,6803,Eric García,57.9,73.9,76.2,92.9,65,Successful,78,70.75040635925706,68.67932731179012,False
4619,6804,Sergiño Dest,77.3,91.4,78.9,75.6,65,Successful,78,66.82252614201293,54.3743505708344,False
4620,6805,Luuk de Jong,78.9,75.6,75.5,92.9,65,Successful,78,54.3743505708344,69.1278525632035,False
4621,6806,Sergiño Dest,75.5,92.9,70.5,89.3,65,Successful,78,69.1278525632035,69.86229312010879,False
4622,6807,Gavi,67.1,82.1,51.4,33.9,65,Successful,78,67.60783978208445,68.87067590782016,False
4623,6808,Gerard Piqué,51.4,33.9,54.5,16.8,65,Successful,78,68.87067590782016,69.4873369758836,False
4624,6809,Óscar Mingueza,54.5,16.8,55.4,34.5,65,Successful,78,69.4873369758836,64.83371036736983,False
4625,6810,Sergio Busquets,54.5,34.8,54.4,47.2,65,Successful,78,65.706087997993,65.9939391156491,False
4626,6811,Gavi,55.0,46.1,51.2,42.4,65,Successful,78,65.28560331344117,68.84184773813091,False
4627,6812,Sergio Busquets,51.2,42.4,65.2,70.9,65,Successful,78,68.84184773813091,62.91144569949096,False
4628,6813,Nico González,73.4,75.0,87.2,87.2,65,Successful,78,58.28001372683434,57.47764782939539,False
4629,6814,Sergiño Dest,87.2,87.2,86.9,67.8,65,Unsuccessful,78,57.47764782939539,43.22557113561369,False
4630,6815,Memphis Depay,99.5,99.5,85.1,80.9,65,Successful,79,62.932503525602726,53.766346351598045,False
4631,6816,Riqui Puig,85.1,80.9,89.4,90.6,65,Successful,79,53.766346351598045,59.133070273747826,False
4632,6817,Memphis Depay,89.4,90.6,97.4,45.1,65,Unsuccessful,79,59.133070273747826,23.168297304722238,True
4633,6821,Gerard Piqué,62.7,66.7,72.4,80.6,65,Successful,79,63.215346238077345,62.562928320212116,False
4634,6822,Memphis Depay,85.8,75.9,93.0,46.9,65,Successful,79,49.582759100316316,27.867723265455325,True
4635,6825,Marc-André ter Stegen,3.7,52.8,44.5,96.3,65,Unsuccessful,81,117.00226493534217,94.1803588865534,False
4636,6826,Sergiño Dest,26.8,85.9,26.6,69.7,65,Successful,81,103.88960486978473,98.00841800580194,False
4637,6827,Sergio Busquets,26.6,69.7,31.3,74.5,65,Successful,81,98.00841800580194,95.1732105164053,False
4638,6828,Riqui Puig,27.4,68.4,41.0,11.4,65,Successful,81,96.85721449639153,84.01761720020392,False
4639,6829,Eric García,46.2,9.2,55.1,2.9,65,Successful,81,79.96924408796171,74.75573556590825,False
4640,6833,Gerard Piqué,28.8,16.3,34.2,46.0,65,Unsuccessful,82,94.22913562163245,86.00953435520971,False
4641,6838,Marc-André ter Stegen,3.2,54.9,14.8,9.4,65,Successful,83,117.74654984329689,109.56002920773616,False
4642,6839,Eric García,15.1,9.1,25.4,24.9,65,Unsuccessful,83,109.35638984531266,95.79754694145356,False
4643,6840,Sergio Busquets,20.8,30.3,44.4,56.6,65,Successful,83,99.6731157333812,77.40103358483012,False
4644,6844,Nico González,43.3,67.0,47.2,54.6,65,Successful,83,81.31352900963037,74.24957912338627,False
4645,6845,Riqui Puig,44.9,57.7,40.7,58.1,65,Successful,83,77.15763086046641,81.33941234112771,False
4646,6846,Sergio Busquets,39.0,60.2,44.6,70.5,65,Successful,83,83.48077623021962,81.33517074427274,False
4647,6847,Nico González,53.7,69.1,69.2,89.0,65,Successful,83,72.40511031688301,70.58073391514145,False
4648,6848,Ansu Fati,99.5,99.5,96.4,83.9,65,Successful,84,62.932503525602726,49.84144861458182,False
4649,6849,Memphis Depay,96.4,83.9,89.0,83.9,65,Successful,84,49.84144861458182,53.74206918234541,False
4650,6851,Sergiño Dest,55.2,100.0,58.1,91.4,65,Successful,85,88.31217356627567,80.45849861885318,False
4651,6855,Gerard Piqué,7.8,74.7,2.7,54.6,65,Successful,85,117.44330547119321,118.20511833249861,False
4652,6856,Marc-André ter Stegen,2.7,54.6,11.1,96.5,65,Successful,85,118.20511833249861,122.68439183531049,False
4653,6857,Ronald Araujo,10.3,94.4,20.6,75.4,65,Successful,85,122.44774395635062,105.51549649222146,False
4654,6858,Nico González,20.6,75.4,3.1,81.4,65,Successful,85,105.51549649222146,124.0143943258201,False
4655,6859,Gerard Piqué,3.5,76.1,23.5,16.8,65,Successful,85,121.96499497806737,99.24963476003325,False
4656,6860,Eric García,45.7,18.2,52.2,4.1,65,Successful,85,77.43209928705278,76.71799006751937,False
4657,6861,Eric García,52.6,4.0,75.3,77.5,65,Unsuccessful,86,76.41177919666575,58.34672227297777,False
4658,6869,Yusuf Demir,2.8,15.5,3.1,20.0,65,Successful,86,119.7334122122977,118.59852444276025,False
4659,6870,Gerard Piqué,3.4,18.9,19.1,8.9,65,Successful,86,118.49375510971032,105.58418442172105,False
4660,6871,Yusuf Demir,20.4,6.5,23.0,6.7,65,Unsuccessful,87,105.08287205819984,102.55676476956553,False
4661,6872,Eric García,21.8,0.0,36.7,3.5,65,Successful,87,106.03414544381447,90.9458080397332,False
4662,6873,Eric García,46.9,0.0,65.3,5.9,65,Unsuccessful,87,83.32832651625736,64.45851378987884,False
4663,6875,Yusuf Demir,66.1,10.3,70.4,17.1,65,Successful,87,61.5410432150772,54.6312181815489,False
4664,6876,Memphis Depay,62.5,17.3,44.6,10.9,65,Successful,87,61.818605613520596,80.82060380868236,False
4665,6877,Eric García,44.6,10.9,37.5,37.1,65,Successful,87,80.82060380868236,82.55095396178048,False
4666,6878,Gerard Piqué,37.5,37.1,38.5,64.2,65,Successful,87,82.55095396178048,85.01699830033992,False
4667,6879,Ronald Araujo,42.4,70.6,54.1,96.6,65,Successful,88,83.4153463098967,86.86984517080711,False
4668,6880,Ansu Fati,54.7,93.8,52.3,71.4,65,Successful,88,84.60809653927926,74.62740783385149,False
4669,6881,Nico González,53.4,64.8,51.3,54.2,65,Successful,88,71.06757347764169,70.15219169776523,False
4670,6882,Sergio Busquets,51.4,52.5,85.7,32.7,65,Unsuccessful,88,69.7295489731577,35.068219230522665,True
4671,6886,Nico González,71.4,74.8,77.3,94.7,65,Successful,88,59.774576535513816,69.39293912207495,False
4672,6887,Ansu Fati,72.0,91.8,74.7,86.0,65,Successful,89,70.62039365509088,64.56074658800036,False
4673,6888,Memphis Depay,74.7,86.0,71.7,94.5,65,Successful,89,64.56074658800036,72.82266130813952,False
4674,6889,Ansu Fati,71.7,94.5,71.7,89.7,65,Successful,89,72.82266130813952,69.30353526336157,False
4675,6890,Memphis Depay,71.7,89.7,71.6,95.6,65,Successful,89,69.30353526336157,73.7151273484622,False
4676,6891,Ansu Fati,71.6,95.6,71.4,91.8,65,Successful,89,73.7151273484622,71.0295713066044,False
4677,6892,Riqui Puig,64.3,91.1,54.9,92.7,65,Successful,89,75.58902036671728,83.75738773385903,False
4678,6893,Clément Lenglet,54.9,92.7,37.2,65.8,65,Successful,89,83.75738773385903,86.72646654856867,False
4679,6894,Ronald Araujo,42.7,69.3,46.9,87.0,65,Successful,89,82.66668010752579,86.90575354946299,False
4680,6895,Clément Lenglet,45.0,93.2,53.2,95.4,65,Successful,89,91.95237897955658,86.78363901104862,False
4681,6896,Clément Lenglet,60.3,94.2,42.3,74.5,65,Successful,89,80.633305773731,85.01493986353222,False
4682,6897,Nico González,39.8,70.2,25.7,62.6,65,Successful,90,85.69760790127108,96.97035629510701,False
4683,6898,Ronald Araujo,25.7,62.6,33.6,10.0,65,Successful,90,96.97035629510701,91.4601552589979,False
4684,6899,Gerard Piqué,33.6,8.2,36.8,2.3,65,Successful,90,92.06628047227714,91.3429252870741,False
4685,6900,Eric García,36.8,2.3,53.2,26.8,65,Successful,90,91.3429252870741,68.09170287193587,True
4686,6901,Memphis Depay,53.2,26.8,57.2,31.9,65,Unsuccessful,90,68.09170287193587,63.320217940244014,False
4687,6903,Riqui Puig,65.9,45.4,73.7,75.1,65,Successful,91,54.36883298361295,58.100774521515625,False
4688,6904,Ansu Fati,86.0,69.1,79.5,61.8,65,Successful,91,44.75276527768982,45.99445618767549,False
4689,6907,Marc-André ter Stegen,3.4,46.2,33.8,34.5,65,Unsuccessful,92,116.76472069936193,86.37528581718269,True
4690,6909,Marc-André ter Stegen,4.9,44.9,36.0,67.0,65,Successful,93,115.2042533937007,88.23264701911646,False
4691,6910,Riqui Puig,47.4,66.6,63.8,93.5,65,Successful,93,77.31959648109914,77.59310536381439,False
4692,6911,Ansu Fati,79.9,77.6,83.8,72.0,65,Unsuccessful,93,54.97062852105658,48.316042884325704,False
4693,6913,Clément Lenglet,79.6,93.9,83.0,91.4,65,Successful,93,67.36000296912108,63.33214033964114,False
4694,6914,Ansu Fati,84.4,91.2,80.1,95.4,65,Successful,93,62.36024374551466,68.27276177217384,False
4695,6915,Clément Lenglet,80.1,95.1,81.2,90.8,65,Successful,93,68.02955240187899,63.9224530192639,False
4696,6916,Ansu Fati,81.2,90.8,78.9,95.7,65,Successful,93,63.9224530192639,69.22210629560473,False
4697,6923,Eric García,29.9,53.1,9.5,52.2,65,Successful,93,91.04735031839202,111.17144417520176,False
4698,6924,Marc-André ter Stegen,9.5,52.2,19.4,75.1,65,Successful,93,111.17144417520176,106.54750114385601,False
4699,6925,Ronald Araujo,19.4,75.1,30.8,91.5,65,Successful,93,106.54750114385601,102.99946601803332,False
4700,6926,Clément Lenglet,33.2,92.0,39.1,71.5,65,Successful,93,101.18418848812298,86.81624271989661,False
4701,6927,Memphis Depay,50.0,50.1,39.3,43.9,65,Successful,0,70.72488953685259,80.79418295892347,False
4702,6928,Nico González,39.3,41.9,38.8,50.1,65,Successful,0,80.72236369185431,81.8257294498497,False
4703,6929,Sergio Busquets,33.6,51.3,26.0,32.7,65,Successful,0,87.13581353266865,94.28303134710933,False
4704,6930,Ronald Araujo,24.2,34.6,22.1,67.9,65,Successful,0,95.9520713689913,101.79793711072932,False
4705,6931,Gerard Piqué,22.6,69.1,28.4,92.7,65,Successful,0,101.65416863070594,105.67804880863386,False
4706,6932,Sergiño Dest,27.6,90.9,27.5,74.7,65,Successful,0,105.49203761421997,98.79443304154339,False
4707,6933,Sergio Busquets,27.9,74.5,41.8,100.0,65,Unsuccessful,0,98.34968225673126,98.56591703017834,False
4708,6937,Sergio Busquets,26.5,83.3,19.8,78.2,65,Successful,0,103.03950698639818,107.23469587778015,False
4709,6938,Gerard Piqué,15.9,80.3,4.4,49.4,65,Successful,0,111.62840140394378,115.98155025692664,False
4710,6939,Marc-André ter Stegen,8.0,47.9,36.0,76.0,65,Unsuccessful,0,112.27827038211802,91.3892772703669,False
4711,6946,Philippe Coutinho,26.5,67.2,46.0,69.1,65,Successful,1,97.37602374301386,79.51609899888197,False
4712,6947,Gavi,46.1,69.3,63.1,80.6,65,Successful,1,79.4965408052451,69.8997138763815,False
4713,6948,Memphis Depay,69.7,80.6,88.9,73.2,65,Successful,1,64.64093130517226,45.49120794175507,True
4714,6950,Sergiño Dest,59.8,100.0,65.7,91.4,65,Successful,1,84.99435275358005,74.769311886629,False
4715,6951,Memphis Depay,58.1,82.6,46.9,42.1,65,Successful,1,75.14233161141594,73.13015793774822,False
4716,6952,Ronald Araujo,55.1,38.0,53.9,10.3,65,Successful,1,64.93080932808401,72.46585402794891,False
4717,6953,Óscar Mingueza,52.8,11.0,19.9,42.8,65,Successful,1,73.19043653374395,100.13915318195974,False
4718,6954,Marc-André ter Stegen,19.9,42.8,31.6,74.4,65,Successful,1,100.13915318195974,94.85736660903044,False
4719,6955,Gerard Piqué,35.6,80.5,38.9,95.4,65,Successful,2,93.61415491259855,98.21593557055799,False
4720,6956,Sergiño Dest,36.7,87.8,30.5,67.6,65,Successful,2,96.0402519780118,93.65900917690728,False
4721,6957,Sergio Busquets,30.0,68.4,8.4,53.3,65,Successful,2,94.37457284671544,112.38972372952965,False
4722,6958,Marc-André ter Stegen,8.4,53.3,19.2,25.6,65,Successful,2,112.38972372952965,101.82337649086284,False
4723,6959,Ronald Araujo,19.0,25.8,24.6,39.2,65,Successful,2,101.99333311545416,95.40335423872685,False
4724,6960,Nico González,22.8,39.4,4.6,45.4,65,Successful,2,97.20185183421148,115.52627406785004,False
4725,6961,Marc-André ter Stegen,4.4,50.3,9.5,73.3,65,Successful,2,116.05795965809497,115.40857853729938,False
4726,6962,Gerard Piqué,1.5,68.8,22.3,6.7,65,Successful,2,121.94953874451515,103.21908738213102,False
4727,6963,Óscar Mingueza,14.0,6.8,33.7,15.3,65,Successful,2,111.07763051127802,89.7651379991141,False
4728,6964,Philippe Coutinho,36.0,10.3,28.4,10.1,65,Successful,2,89.09595950434566,96.35647357598762,False
4729,6965,Frenkie de Jong,40.7,5.3,59.9,4.9,65,Successful,2,86.55969038761634,69.59899424560675,False
4730,6966,Philippe Coutinho,62.4,6.2,67.1,31.0,65,Successful,2,66.78472879334018,53.660134177991026,False
4731,6967,Frenkie de Jong,68.6,33.9,75.8,76.7,65,Successful,2,51.76069937703702,57.450239338056726,False
4732,6968,Sergiño Dest,87.2,68.1,81.3,61.5,65,Successful,2,43.190855513638525,44.271209606244106,False
4733,6971,Gerard Piqué,20.9,79.4,4.5,57.3,65,Successful,3,106.64506552110134,116.78844120887992,False
4734,6976,Gerard Piqué,47.8,49.9,54.0,66.0,65,Successful,3,72.87557889993053,70.9365914038728,False
4735,6977,Sergio Busquets,54.0,66.3,61.3,67.9,65,Successful,3,71.04709705540402,64.99307655435308,False
4736,6978,Gavi,60.9,67.8,62.3,65.5,65,Successful,3,65.31194377753582,63.0835953319086,False
4737,6979,Memphis Depay,65.7,62.6,57.6,61.4,65,Successful,3,58.81538914263851,65.96756778902797,False
4738,6982,Marc-André ter Stegen,4.2,50.6,19.6,93.8,65,Successful,5,116.2841347734075,113.90610168028753,False
4739,6983,Sergiño Dest,22.3,93.8,35.4,88.4,65,Successful,5,111.53353755709536,97.46650706781278,False
4740,6984,Gavi,34.0,88.3,28.1,84.2,65,Successful,5,98.63513572758949,101.9767130280242,False
4741,6985,Nico González,29.4,93.2,35.8,97.5,65,Successful,5,105.06474194514541,101.96023734770334,False
4742,6986,Sergiño Dest,35.9,97.4,31.0,80.2,65,Successful,5,101.82126496955338,97.65776978817405,False
4743,6987,Gavi,30.5,74.8,30.9,34.8,65,Successful,5,96.02754813073173,89.25161062972477,False
4744,6988,Ronald Araujo,41.0,30.3,55.5,29.4,65,Unsuccessful,5,79.59327861069677,65.36520481112255,False
4745,7004,Óscar Mingueza,52.5,0.0,89.9,19.2,65,Successful,6,78.46177413237608,36.587566193995464,True
4746,7005,Philippe Coutinho,99.5,0.5,90.9,5.0,65,Successful,7,44.50280890011326,45.517139628935375,False
4747,7006,Memphis Depay,90.9,5.0,92.0,40.0,65,Unsuccessful,7,45.517139628935375,28.0,True
4748,7007,Sergiño Dest,64.3,100.0,56.6,85.0,65,Successful,7,81.86873640163259,77.74676842158779,False
4749,7008,Nico González,58.4,84.7,67.2,96.8,65,Successful,7,76.10946064714952,77.55049967601757,False
4750,7009,Sergiño Dest,68.4,96.2,73.3,75.1,65,Successful,7,76.2954782408499,58.42003081135784,False
4751,7018,Marc-André ter Stegen,4.1,51.6,47.4,11.7,65,Successful,8,116.47905391099295,77.92079311711348,True
4752,7019,Óscar Mingueza,43.2,9.1,89.9,22.7,65,Unsuccessful,8,82.7831504594987,34.71743078051715,True
4753,7021,Gerard Piqué,35.9,38.6,52.6,36.1,65,Successful,9,84.1116519871058,67.51273953854933,False
4754,7022,Memphis Depay,52.7,36.1,53.3,7.1,65,Unsuccessful,9,67.41290677607664,74.37271004878066,False
4755,7025,Sergiño Dest,55.1,73.8,59.1,57.0,65,Successful,9,73.17410744245535,63.22823736274798,False
4756,7026,Philippe Coutinho,59.1,57.0,53.8,44.6,65,Successful,9,63.22823736274798,66.35962627983976,False
4757,7027,Sergio Busquets,62.0,41.3,69.7,31.9,65,Successful,9,58.01456713619434,50.948012718849,False
4758,7028,Memphis Depay,71.4,21.5,77.3,20.7,65,Successful,9,52.002019191566006,46.85915065384775,False
4759,7029,Frenkie de Jong,76.7,17.6,75.3,4.9,65,Successful,9,48.75089742763716,56.83396871590088,False
4760,7030,Óscar Mingueza,73.6,10.7,77.9,20.0,65,Successful,9,54.87667992872748,46.60911927938566,False
4761,7031,Memphis Depay,84.9,22.7,79.3,30.0,65,Successful,9,39.13182847759608,41.91049987771561,False
4762,7032,Óscar Mingueza,78.8,31.3,77.0,35.4,65,Successful,9,42.108550200642156,43.245346570469295,False
4763,7033,Sergio Busquets,73.5,33.8,73.2,32.8,65,Unsuccessful,9,46.91151244630682,47.35060717667726,False
4764,7036,Óscar Mingueza,9.9,31.8,12.1,28.6,65,Successful,9,110.40493648383662,108.50055299398248,False
4765,7037,Ronald Araujo,11.5,28.5,7.7,29.5,65,Successful,9,109.10774491299873,112.78980450377595,False
4766,7038,Marc-André ter Stegen,11.4,42.8,27.9,17.3,65,Successful,10,108.6360897676274,94.85620696612321,False
4767,7039,Óscar Mingueza,39.5,18.9,45.8,34.2,65,Successful,10,83.21934871170286,74.42633942362073,False
4768,7040,Sergio Busquets,46.2,34.2,47.9,57.8,65,Successful,10,74.0275624345419,74.26472917879657,False
4769,7041,Nico González,48.0,57.9,58.9,66.4,65,Successful,10,74.19171112732204,66.55952223386222,False
4770,7042,Gavi,60.5,68.8,71.7,97.7,65,Successful,10,66.10363076261393,75.24745842883998,False
4771,7043,Sergiño Dest,71.3,95.0,64.7,83.0,65,Successful,10,73.46216713383836,70.0506245511059,False
4772,7044,Gavi,61.8,84.4,57.4,72.1,65,Successful,10,73.20245897509182,70.35033759691562,False
4773,7045,Nico González,57.5,71.5,59.9,64.9,65,Successful,10,69.98928489418934,65.05397758784623,False
4774,7046,Philippe Coutinho,59.9,64.9,57.6,73.6,65,Successful,10,65.05397758784623,70.87115068912031,False
4775,7047,Nico González,56.8,72.0,48.2,39.7,65,Successful,10,70.83953698324122,71.80062673821169,False
4776,7048,Ronald Araujo,48.1,33.4,55.2,9.4,65,Successful,10,72.20228528239255,71.66170525461978,False
4777,7049,Óscar Mingueza,54.1,9.4,40.5,22.2,65,Successful,10,72.65789702434279,81.46833740785435,False
4778,7050,Ronald Araujo,41.0,26.5,29.8,71.1,65,Successful,10,80.14518076590757,95.41095324961385,False
4779,7051,Gerard Piqué,29.6,71.4,15.7,42.8,65,Successful,11,95.69806685612829,104.33757712348893,False
4780,7052,Marc-André ter Stegen,14.9,41.2,22.8,20.7,65,Successful,11,105.10685039520497,99.09757817424197,False
